experience_level,employment_type,job_title,salary,company_location,company_size,Enterprise_size
SE,FT,Machine Learning Engineer,142200,US,M,Medium_enterprise
SE,FT,Data Scientist,205000,US,M,Medium_enterprise
SE,FT,Data Scientist,185000,US,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,247500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,172200,US,M,Medium_enterprise
EN,FT,Data Engineer,160000,US,M,Medium_enterprise
EN,FT,Data Engineer,135000,US,M,Medium_enterprise
MI,FT,Data Analyst,150000,US,M,Medium_enterprise
MI,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,110000,US,M,Medium_enterprise
SE,FT,Data Analyst,95000,US,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
SE,FT,Applied Scientist,205000,US,M,Medium_enterprise
SE,FT,Applied Scientist,184000,US,M,Medium_enterprise
EN,FT,Data Scientist,6600000,HU,M,Medium_enterprise
SE,FT,Data Science Tech Lead,375000,US,L,Large_enterprise
SE,FT,Data Engineer,191200,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Scientist,225000,US,M,Medium_enterprise
SE,FT,Data Scientist,156400,US,M,Medium_enterprise
SE,FT,Data Analyst,169000,US,M,Medium_enterprise
SE,FT,Data Analyst,110600,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,204500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,142200,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,85000,GB,M,Medium_enterprise
MI,FT,Machine Learning Engineer,65000,GB,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
SE,FT,Data Scientist,140700,US,M,Medium_enterprise
SE,FT,Data Scientist,93800,US,M,Medium_enterprise
SE,FT,Data Scientist,350000,US,M,Medium_enterprise
SE,FT,Data Scientist,135000,US,M,Medium_enterprise
SE,FT,Data Analyst,115934,US,M,Medium_enterprise
SE,FT,Data Analyst,81666,US,M,Medium_enterprise
EN,PT,BI Analyst,12000,US,L,Large_enterprise
MI,FT,Machine Learning Engineer,100000,CH,L,Large_enterprise
EN,FT,Machine Learning Developer,33000,DE,S,Small_enterprise
EN,FT,Machine Learning Scientist,33000,DE,S,Small_enterprise
SE,FT,Machine Learning Engineer,201000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,119000,US,M,Medium_enterprise
SE,FT,Data Engineer,175000,US,M,Medium_enterprise
SE,FT,Data Engineer,150000,US,M,Medium_enterprise
SE,FT,Data Analyst,154560,US,M,Medium_enterprise
SE,FT,Data Analyst,123648,US,M,Medium_enterprise
SE,FT,Data Analyst,130000,US,M,Medium_enterprise
SE,FT,Data Analyst,100000,US,M,Medium_enterprise
MI,FT,Data Engineer,170000,US,M,Medium_enterprise
MI,FT,Data Engineer,145000,US,M,Medium_enterprise
SE,FT,Data Engineer,135000,US,M,Medium_enterprise
SE,FT,Data Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Scientist,247500,US,M,Medium_enterprise
SE,FT,Data Scientist,172200,US,M,Medium_enterprise
SE,FT,Data Scientist,177500,US,M,Medium_enterprise
SE,FT,Data Scientist,134000,US,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
SE,FT,Data Architect,192564,US,M,Medium_enterprise
SE,FT,Data Architect,144854,US,M,Medium_enterprise
SE,FT,Data Analyst,130000,US,M,Medium_enterprise
SE,FT,Data Analyst,105000,US,M,Medium_enterprise
SE,FT,Data Engineer,179305,US,M,Medium_enterprise
SE,FT,Data Engineer,142127,US,M,Medium_enterprise
SE,FT,Data Engineer,315000,US,M,Medium_enterprise
SE,FT,Data Engineer,225000,US,M,Medium_enterprise
SE,FT,Data Scientist,243900,US,M,Medium_enterprise
SE,FT,Data Scientist,156600,US,M,Medium_enterprise
MI,FT,Data Analyst,206000,US,M,Medium_enterprise
MI,FT,Data Analyst,160000,US,M,Medium_enterprise
MI,FT,Data Analyst,109000,US,M,Medium_enterprise
MI,FT,Data Analyst,79000,US,M,Medium_enterprise
MI,FT,Data Analyst,160000,US,M,Medium_enterprise
MI,FT,Data Analyst,109000,US,M,Medium_enterprise
MI,FT,Data Scientist Lead,85000,AT,L,Large_enterprise
SE,FT,Data Engineer,182500,US,M,Medium_enterprise
SE,FT,Data Engineer,128500,US,M,Medium_enterprise
MI,FT,Data Engineer,160000,US,M,Medium_enterprise
MI,FT,Data Engineer,90000,US,M,Medium_enterprise
EN,FT,Data Manager,77300,US,M,Medium_enterprise
EN,FT,Data Manager,45600,US,M,Medium_enterprise
SE,FT,Data Analyst,127000,US,M,Medium_enterprise
SE,FT,Data Analyst,110000,US,M,Medium_enterprise
SE,FT,Data Architect,210000,US,M,Medium_enterprise
SE,FT,Data Architect,136000,US,M,Medium_enterprise
SE,FT,Cloud Data Engineer,12000,SK,S,Small_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,140000,US,M,Medium_enterprise
SE,FT,Data Engineer,247500,US,M,Medium_enterprise
SE,FT,Data Engineer,172200,US,M,Medium_enterprise
SE,FT,Data Engineer,225000,US,M,Medium_enterprise
SE,FT,Data Engineer,184100,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,130000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,90000,US,M,Medium_enterprise
MI,FT,Data Scientist,120000,US,M,Medium_enterprise
MI,FT,Data Scientist,100000,US,M,Medium_enterprise
MI,FT,Data Scientist,85000,US,M,Medium_enterprise
MI,FT,Data Scientist,78000,US,M,Medium_enterprise
SE,FT,Data Engineer,161000,US,M,Medium_enterprise
SE,FT,Data Engineer,110000,US,M,Medium_enterprise
SE,FT,Data Scientist,136000,US,M,Medium_enterprise
SE,FT,Data Scientist,104000,US,M,Medium_enterprise
SE,FT,Data Scientist,45000,ES,M,Medium_enterprise
SE,FT,Data Scientist,36000,ES,M,Medium_enterprise
EX,FT,Head of Data,205000,US,M,Medium_enterprise
EX,FT,Head of Data,160000,US,M,Medium_enterprise
SE,FT,Data Analyst,169000,US,M,Medium_enterprise
SE,FT,Data Analyst,110600,US,M,Medium_enterprise
EN,FT,Data Engineer,50000,GB,M,Medium_enterprise
EN,FT,Data Engineer,40000,GB,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Scientist,245000,US,M,Medium_enterprise
SE,FT,Data Scientist,180000,US,M,Medium_enterprise
SE,FT,Data Engineer,135000,US,M,Medium_enterprise
SE,FT,Data Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Engineer,220000,US,M,Medium_enterprise
SE,FT,Data Engineer,150000,US,M,Medium_enterprise
SE,FT,Data Scientist,198440,US,L,Large_enterprise
SE,FT,Data Scientist,144000,US,L,Large_enterprise
SE,FT,Data Engineer,240000,US,M,Medium_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Scientist,198440,US,M,Medium_enterprise
SE,FT,Data Scientist,144000,US,M,Medium_enterprise
MI,FT,Data Analyst,150000,US,M,Medium_enterprise
MI,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,120000,US,M,Medium_enterprise
SE,FT,Data Analyst,95000,US,M,Medium_enterprise
MI,FT,Data Scientist,47000,GB,M,Medium_enterprise
EN,FT,Data Analyst,64000,US,L,Large_enterprise
EN,FT,Data Scientist,38000,FR,L,Large_enterprise
SE,FT,Machine Learning Engineer,187200,CA,M,Medium_enterprise
SE,FT,Machine Learning Engineer,116100,CA,M,Medium_enterprise
SE,FT,Data Analyst,150000,US,M,Medium_enterprise
SE,FT,Data Analyst,127000,US,M,Medium_enterprise
SE,FT,Data Engineer,275000,US,M,Medium_enterprise
SE,FT,Data Engineer,166000,US,M,Medium_enterprise
SE,FT,Data Scientist,159699,US,M,Medium_enterprise
SE,FT,Data Scientist,138938,US,M,Medium_enterprise
EN,FT,BI Analyst,76000,US,L,Large_enterprise
SE,FT,Data Analyst,166700,US,M,Medium_enterprise
SE,FT,Data Analyst,119000,US,M,Medium_enterprise
SE,FT,Data Analyst,130000,US,M,Medium_enterprise
SE,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,84000,GB,M,Medium_enterprise
SE,FT,Analytics Engineer,75000,GB,M,Medium_enterprise
SE,FT,Data Analyst,80000,US,M,Medium_enterprise
SE,FT,Data Analyst,52500,US,M,Medium_enterprise
SE,FT,Data Engineer,236000,US,M,Medium_enterprise
SE,FT,Data Engineer,182000,US,M,Medium_enterprise
SE,FT,Data Scientist,180000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Data Scientist,225000,US,M,Medium_enterprise
SE,FT,Data Scientist,156400,US,M,Medium_enterprise
SE,FT,Data Analyst,135000,US,M,Medium_enterprise
SE,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,204500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,142200,US,M,Medium_enterprise
MI,FT,Research Engineer,240000,US,M,Medium_enterprise
EN,PT,Data Analyst,125404,US,S,Small_enterprise
SE,FT,Data Engineer,300000,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Engineer,195000,US,M,Medium_enterprise
SE,FT,Data Engineer,175000,US,M,Medium_enterprise
SE,FT,Data Engineer,155000,US,M,Medium_enterprise
SE,FT,Data Engineer,110000,US,M,Medium_enterprise
SE,FT,Data Operations Analyst,123000,US,M,Medium_enterprise
SE,FT,Data Operations Analyst,92250,US,M,Medium_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,150000,US,M,Medium_enterprise
MI,FT,ML Engineer,180000,US,M,Medium_enterprise
MI,FT,ML Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Engineer,97000,US,M,Medium_enterprise
SE,FT,Data Engineer,90000,US,M,Medium_enterprise
SE,FT,Data Engineer,200000,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,210000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,180000,US,M,Medium_enterprise
SE,FT,Data Engineer,260000,US,M,Medium_enterprise
SE,FT,Data Engineer,180000,US,M,Medium_enterprise
EX,FT,Analytics Engineer,210000,US,M,Medium_enterprise
EX,FT,Analytics Engineer,157000,US,M,Medium_enterprise
EN,FT,Data Scientist,180000,US,M,Medium_enterprise
EN,FT,Data Scientist,100000,US,M,Medium_enterprise
MI,FT,Data Analyst,80000,US,M,Medium_enterprise
MI,FT,Data Analyst,52500,US,M,Medium_enterprise
SE,FT,Data Architect,128000,US,M,Medium_enterprise
SE,FT,Data Architect,81500,US,M,Medium_enterprise
SE,FT,Data Operations Engineer,105000,US,M,Medium_enterprise
SE,FT,Data Operations Engineer,70000,US,M,Medium_enterprise
SE,FT,Data Scientist,175000,US,M,Medium_enterprise
SE,FT,Data Scientist,122500,US,M,Medium_enterprise
SE,FT,Data Engineer,171000,US,M,Medium_enterprise
SE,FT,Data Engineer,117000,US,M,Medium_enterprise
SE,FT,Data Scientist,202800,US,L,Large_enterprise
SE,FT,Data Scientist,104300,US,L,Large_enterprise
SE,FT,Data Analyst,48000,ES,M,Medium_enterprise
SE,FT,Data Analyst,35000,ES,M,Medium_enterprise
SE,FT,Data Engineer,197000,US,M,Medium_enterprise
SE,FT,Data Engineer,99000,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,110000,US,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
MI,FT,Data Scientist,30000,MX,L,Large_enterprise
MI,FT,Analytics Engineer,78000,BR,M,Medium_enterprise
MI,FT,Analytics Engineer,48000,BR,M,Medium_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Analyst,150000,US,M,Medium_enterprise
SE,FT,Data Analyst,95000,US,M,Medium_enterprise
MI,FT,Data Engineer,78000,BR,M,Medium_enterprise
MI,FT,Data Engineer,42000,BR,M,Medium_enterprise
SE,FT,Data Architect,345600,US,M,Medium_enterprise
SE,FT,Data Architect,230400,US,M,Medium_enterprise
SE,FT,Data Engineer,145000,US,M,Medium_enterprise
SE,FT,Data Engineer,115000,US,M,Medium_enterprise
MI,FT,BI Analyst,78000,BR,M,Medium_enterprise
MI,FT,BI Analyst,48000,BR,M,Medium_enterprise
SE,FT,Data Analyst,175950,US,M,Medium_enterprise
SE,FT,Data Analyst,130050,US,M,Medium_enterprise
SE,FT,Data Engineer,205600,US,L,Large_enterprise
SE,FT,Data Engineer,105700,US,L,Large_enterprise
SE,FT,Data Analyst,236600,US,M,Medium_enterprise
SE,FT,Data Analyst,89200,US,M,Medium_enterprise
MI,FT,Data Scientist,84000,BR,M,Medium_enterprise
MI,FT,Data Scientist,54000,BR,M,Medium_enterprise
EN,FT,Data Scientist,80000,US,L,Large_enterprise
SE,FT,Marketing Data Analyst,200000,GB,S,Small_enterprise
EN,FT,Data Scientist,96000,CA,L,Large_enterprise
SE,FT,Data Science Lead,165000,US,S,Small_enterprise
EN,FT,Data Scientist,27000,GB,L,Large_enterprise
SE,FT,Data Engineer,185900,US,M,Medium_enterprise
SE,FT,Data Engineer,129300,US,M,Medium_enterprise
SE,FT,Data Analyst,169000,US,M,Medium_enterprise
SE,FT,Data Analyst,110600,US,M,Medium_enterprise
EN,FT,Power BI Developer,400000,IN,L,Large_enterprise
MI,FT,Data Engineer,100000,AU,L,Large_enterprise
SE,FT,Data Engineer,225000,US,M,Medium_enterprise
SE,FT,Data Engineer,184100,US,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
SE,FT,Data Scientist,225000,US,M,Medium_enterprise
SE,FT,Data Scientist,156400,US,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
EN,FT,Machine Learning Engineer,108000,US,S,Small_enterprise
SE,FT,Product Data Scientist,8000,SG,L,Large_enterprise
SE,FT,Data Scientist,155000,US,M,Medium_enterprise
SE,FT,Data Scientist,38000,US,M,Medium_enterprise
MI,FT,Data Analyst,85000,US,M,Medium_enterprise
MI,FT,Data Analyst,65000,US,M,Medium_enterprise
SE,FT,Data Scientist,155000,US,M,Medium_enterprise
SE,FT,Data Scientist,38000,US,M,Medium_enterprise
MI,FT,Data Engineer,90000,GB,M,Medium_enterprise
MI,FT,Data Engineer,75000,GB,M,Medium_enterprise
SE,FT,Data Scientist,153600,US,M,Medium_enterprise
SE,FT,Data Scientist,106800,US,M,Medium_enterprise
SE,FT,Data Scientist,185000,US,M,Medium_enterprise
SE,FT,Data Scientist,50000,US,M,Medium_enterprise
SE,FT,Data Engineer,185900,US,M,Medium_enterprise
SE,FT,Data Engineer,129300,US,M,Medium_enterprise
SE,FT,Data Scientist,155000,US,M,Medium_enterprise
SE,FT,Data Scientist,38000,US,M,Medium_enterprise
SE,FT,Data Scientist,168000,US,M,Medium_enterprise
SE,FT,Data Scientist,130000,US,M,Medium_enterprise
SE,FT,Data Scientist,123400,US,M,Medium_enterprise
SE,FT,Data Scientist,88100,US,M,Medium_enterprise
SE,FT,Data Scientist,120000,US,S,Small_enterprise
SE,FT,Data Scientist,55000,US,S,Small_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
SE,FT,Data Engineer,191200,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Analyst,169000,US,M,Medium_enterprise
SE,FT,Data Analyst,110600,US,M,Medium_enterprise
SE,FT,Analytics Engineer,150000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,120000,US,M,Medium_enterprise
SE,FT,Data Science Consultant,139000,US,M,Medium_enterprise
SE,FT,Data Science Consultant,122000,US,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
SE,FT,Data Analyst,139600,US,M,Medium_enterprise
SE,FT,Data Analyst,85700,US,M,Medium_enterprise
SE,FT,Data Engineer,185000,US,M,Medium_enterprise
SE,FT,Data Engineer,50000,US,M,Medium_enterprise
SE,FT,Data Engineer,185900,US,M,Medium_enterprise
SE,FT,Data Engineer,129300,US,M,Medium_enterprise
SE,FT,Data Scientist,225000,US,M,Medium_enterprise
SE,FT,Data Scientist,156400,US,M,Medium_enterprise
SE,FT,Data Scientist,200000,US,M,Medium_enterprise
SE,FT,Data Scientist,175000,US,M,Medium_enterprise
SE,FT,Data Engineer,185900,US,M,Medium_enterprise
SE,FT,Data Engineer,129300,US,M,Medium_enterprise
MI,FT,ML Engineer,148500,US,L,Large_enterprise
MI,FT,ML Engineer,98200,US,L,Large_enterprise
SE,FT,Data Analyst,115000,US,M,Medium_enterprise
SE,FT,Data Analyst,95000,US,M,Medium_enterprise
SE,FT,Data Architect,225000,US,M,Medium_enterprise
SE,FT,Data Architect,66000,US,M,Medium_enterprise
SE,FT,Data Scientist,185000,US,M,Medium_enterprise
SE,FT,Data Scientist,50000,US,M,Medium_enterprise
SE,FT,Data Scientist,45000,ES,M,Medium_enterprise
SE,FT,Data Scientist,36000,ES,M,Medium_enterprise
MI,FT,Data Manager,134000,US,M,Medium_enterprise
MI,FT,Data Manager,98000,US,M,Medium_enterprise
MI,FT,Data Analyst,105000,US,M,Medium_enterprise
MI,FT,Data Analyst,62000,US,M,Medium_enterprise
EN,FT,BI Data Analyst,57000,US,L,Large_enterprise
SE,FT,Big Data Engineer,210000,CA,M,Medium_enterprise
MI,FT,Data Scientist,144200,US,M,Medium_enterprise
MI,FT,Data Scientist,115360,US,M,Medium_enterprise
MI,FT,Data Scientist,120000,AU,L,Large_enterprise
SE,FT,Principal Data Architect,3000000,IN,L,Large_enterprise
SE,FT,Data Engineer,70000,PT,M,Medium_enterprise
SE,FT,Data Engineer,40000,PT,M,Medium_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,150000,US,M,Medium_enterprise
SE,FT,Data Architect,180000,US,M,Medium_enterprise
SE,FT,Data Architect,160000,US,M,Medium_enterprise
MI,FT,Data Scientist,108000,US,L,Large_enterprise
SE,FT,Machine Learning Manager,200000,US,M,Medium_enterprise
SE,FT,Machine Learning Manager,150000,US,M,Medium_enterprise
EX,FT,Data Manager,164000,CA,L,Large_enterprise
SE,FT,Data Engineer,188700,US,M,Medium_enterprise
SE,FT,Data Engineer,160395,US,M,Medium_enterprise
SE,FT,Data Analyst,115934,US,M,Medium_enterprise
SE,FT,Data Analyst,81666,US,M,Medium_enterprise
SE,FT,Data Engineer,300000,US,M,Medium_enterprise
SE,FT,Data Engineer,225000,US,M,Medium_enterprise
SE,FT,Data Scientist,198440,US,M,Medium_enterprise
SE,FT,Data Scientist,144000,US,M,Medium_enterprise
SE,FT,Applied Scientist,191475,US,M,Medium_enterprise
SE,FT,Applied Scientist,141525,US,M,Medium_enterprise
SE,FT,Data Analyst,48000,ES,M,Medium_enterprise
SE,FT,Data Analyst,35000,ES,M,Medium_enterprise
MI,FT,Data Scientist,72000,DE,S,Small_enterprise
SE,FT,Lead Data Scientist,156868,US,L,Large_enterprise
SE,FT,BI Analyst,200000,NG,S,Small_enterprise
SE,FT,Data Scientist,198440,US,L,Large_enterprise
SE,FT,Data Scientist,144000,US,L,Large_enterprise
SE,FT,Lead Machine Learning Engineer,66000,PT,L,Large_enterprise
MI,FT,NLP Engineer,120000,CZ,M,Medium_enterprise
SE,CT,Data Analyst,90000,US,M,Medium_enterprise
MI,FT,Research Scientist,120000,DE,S,Small_enterprise
MI,FT,Research Scientist,80000,DE,S,Small_enterprise
SE,FT,Data Engineer,200000,US,M,Medium_enterprise
SE,FT,Data Engineer,180000,US,M,Medium_enterprise
MI,FT,Analytics Engineer,108000,US,M,Medium_enterprise
MI,FT,Analytics Engineer,85000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,210000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,180000,US,M,Medium_enterprise
SE,FT,Data Engineer,165000,US,M,Medium_enterprise
SE,FT,Data Engineer,132000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,130000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,110000,US,M,Medium_enterprise
MI,FT,BI Data Analyst,65000,AU,L,Large_enterprise
EN,FT,Data Analyst,56000,AU,L,Large_enterprise
MI,FT,Data Analytics Engineer,135000,US,L,Large_enterprise
SE,FT,Data Engineer,178800,US,L,Large_enterprise
SE,FT,Data Engineer,132100,US,L,Large_enterprise
EN,FT,Data Analyst,20000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,140000,CA,M,Medium_enterprise
SE,FT,Machine Learning Engineer,110000,CA,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,85000,US,M,Medium_enterprise
SE,FT,ETL Developer,250000,US,M,Medium_enterprise
SE,FT,ETL Developer,63000,US,M,Medium_enterprise
EX,FT,Data Engineer,187200,US,M,Medium_enterprise
EX,FT,Data Engineer,116100,US,M,Medium_enterprise
MI,FT,Data Scientist,10000,TR,M,Medium_enterprise
SE,FT,Data Engineer,200000,US,M,Medium_enterprise
SE,FT,Data Engineer,145000,US,M,Medium_enterprise
SE,FT,Data Engineer,229998,US,L,Large_enterprise
SE,FT,Data Engineer,154545,US,L,Large_enterprise
SE,FT,Data Scientist,215000,US,L,Large_enterprise
SE,FT,Data Scientist,159000,US,L,Large_enterprise
SE,FT,Data Engineer,229998,US,L,Large_enterprise
SE,FT,Data Engineer,154545,US,L,Large_enterprise
EN,FT,AI Scientist,50000,US,M,Medium_enterprise
SE,FT,Data Scientist Lead,183000,US,L,Large_enterprise
SE,FT,Data Analyst,99750,US,M,Medium_enterprise
SE,FT,Data Analyst,68400,US,M,Medium_enterprise
SE,FT,Data Scientist,236900,US,L,Large_enterprise
SE,FT,Data Scientist,159200,US,L,Large_enterprise
SE,FT,Data Science Manager,243225,US,M,Medium_enterprise
SE,FT,Data Science Manager,179775,US,M,Medium_enterprise
SE,FT,Data Engineer,175000,US,M,Medium_enterprise
SE,FT,Data Engineer,150000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,210000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,180000,US,M,Medium_enterprise
SE,FT,Data Scientist,148000,US,M,Medium_enterprise
SE,FT,Data Scientist,128000,US,M,Medium_enterprise
SE,FT,Data Architect,190000,US,M,Medium_enterprise
SE,FT,Data Architect,135000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,130000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,110000,US,M,Medium_enterprise
SE,FT,Data Scientist,191475,US,M,Medium_enterprise
SE,FT,Data Scientist,141525,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,85000,US,M,Medium_enterprise
SE,FT,Data Scientist,218000,US,M,Medium_enterprise
SE,FT,Data Scientist,145300,US,M,Medium_enterprise
